HC_ID,Date,date,month,day,year,proposal,status_result,text,Link,article_source_id,status_extra,From,from_name,from_latitude,from_longitude,from_adm1_code_full,from_adm1_nr,from_adm1_name,from_country_code,To,to_name,to_latitude,to_longitude,to_adm1_code_full,to_adm1_nr,to_adm1_name,to_country_code
255,01.04.22,2022-04-01,4,1,2022,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89255",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89255,src-225,proposed route/outcome unknown,Lysychansk,Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
256,01.04.22,2022-04-01,4,1,2022,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89256",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89256,src-200,proposed route/outcome unknown,Popasna,Popasna,48.63328,38.37804,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
257,03.04.22,2022-04-03,4,3,2022,Ukraine,successful,"Status: successful; According to her posts on social media, 2,694 people were evacuated on Sunday. ""A total of 469 Mariupol residents reached Zaporizhzhya from Mariupol and Berdyansk by private vehicles through humanitarian corridors. [...] A bus convoy has also managed to get through. Over 350 people came from Mariupol and Berdyansk. [...] Besides, we managed to evacuate 1,467 people from Lysychansk, Sievierodonetsk, Rubizne and Kremenna in the Luhansk region,"" Vereshchuk said on Telegram.Ten buses evacuated 408 Mariupol residents from Berdyansk. ""Seven buses accompanied by a delegation of the International Committee of the Red Cross arrived in Mangush,"" she said.  see source: https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89238",https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89238,src-224,successful,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
258,03.04.22,2022-04-03,4,3,2022,Ukraine,successful,"Status: successful; According to her posts on social media, 2,694 people were evacuated on Sunday. ""A total of 469 Mariupol residents reached Zaporizhzhya from Mariupol and Berdyansk by private vehicles through humanitarian corridors. [...] A bus convoy has also managed to get through. Over 350 people came from Mariupol and Berdyansk. [...] Besides, we managed to evacuate 1,467 people from Lysychansk, Sievierodonetsk, Rubizne and Kremenna in the Luhansk region,"" Vereshchuk said on Telegram.Ten buses evacuated 408 Mariupol residents from Berdyansk. ""Seven buses accompanied by a delegation of the International Committee of the Red Cross arrived in Mangush,"" she said. unclear whether Magnush part of Mariupol? see source: https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89239",https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89239,src-201,successful,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
263,04.04.22,2022-04-04,4,4,2022,Ukraine,successful,"Status: successful; KYIV. Apr 4 (Interfax-Ukraine) - A humanitarian corridor between Mariupol and Zaporizhzhya will be available on Monday to ensure the evacuation of civilians, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said at a press briefing.  see source: https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89244 ;;https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238",https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89244 ;;https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238,src-206,successful,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
264,04.04.22,2022-04-04,4,4,2022,Ukraine,successful,"Status: successful; KYIV. Apr 4 (Interfax-Ukraine) - A humanitarian corridor between Mariupol and Zaporizhzhya will be available on Monday to ensure the evacuation of civilians, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said at a press briefing.  see source: https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89245 ;;;; https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238",https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89245 ;;;; https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238,src-207,successful,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
265,04.04.22,2022-04-04,4,4,2022,Ukraine,unsuccessful/disrupted,"Status: disrupted; Meanwhile, a convoy of seven buses evacuating people from Mariupol in the company of a delegation from the International Committee of the Red Cross (ICRC) remains in Mangush.;;; ""The International Committee of the Red Cross, which for days has been trying to get a team to Mariupol to help provide safe passage for thousands of civilians seeking to leave, said it had been stopped in a nearby town currently under Russian control.The team “is being held in the town of Mangush, 20km west of Mariupol,” ICRC spokeswoman Caitlin Kelly told AFP in an email."" (The Guardian)  see source: https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238;;; https://www.theguardian.com/world/live/2022/apr/04/russia-ukraine-war-latest-zelenskiy-calls-russian-forces-butchers-after-civilian-mass-graves-found-around-kyiv-live?page=with:block-624b8abe8f085eeae32a8c4f#block-624b8abe8f085eeae32a8c4f",https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238;;; https://www.theguardian.com/world/live/2022/apr/04/russia-ukraine-war-latest-zelenskiy-calls-russian-forces-butchers-after-civilian-mass-graves-found-around-kyiv-live?page=with:block-624b8abe8f085eeae32a8c4f#block-624b8abe8f085eeae32a8c4f,src-143,disrupted,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Mangush,,47.05625,37.31193,UA.05,5,Donetsk Oblast,UA
274,05.04.22,2022-04-05,4,5,2022,Ukraine,successful,"Status: successful; KYIV. April 5 (Interfax-Ukraine) - More than 3,800 people were evacuated through humanitarian corridors in Tuesday, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said. ""We have evacuated 3,846 people. A total of 2,216 people have come to Zaporizhzhya from Mariupol and Berdyansk by personal vehicles through humanitarian corridors. Out of that number, 1,496 people came from Mariupol and 720 from Polohi, Vasylivka, Berdyansk and Melitopol,"" Vereshchuk said on Telegram on Tuesday evening.  see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238,src-217,successful,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
275,05.04.22,2022-04-05,4,5,2022,Ukraine,successful,"Status: successful; KYIV. April 5 (Interfax-Ukraine) - More than 3,800 people were evacuated through humanitarian corridors in Tuesday, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said. ""We have evacuated 3,846 people. A total of 2,216 people have come to Zaporizhzhya from Mariupol and Berdyansk by personal vehicles through humanitarian corridors. Out of that number, 1,496 people came from Mariupol and 720 from Polohi, Vasylivka, Berdyansk and Melitopol,"" Vereshchuk said on Telegram on Tuesday evening. route unclear see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89239",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89239,src-218,successful,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
276,05.04.22,2022-04-05,4,5,2022,Ukraine,successful,"Status: successful; KYIV. April 5 (Interfax-Ukraine) - More than 3,800 people were evacuated through humanitarian corridors in Tuesday, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said. ""We have evacuated 3,846 people. A total of 2,216 people have come to Zaporizhzhya from Mariupol and Berdyansk by personal vehicles through humanitarian corridors. Out of that number, 1,496 people came from Mariupol and 720 from Polohi, Vasylivka, Berdyansk and Melitopol,"" Vereshchuk said on Telegram on Tuesday evening. route unclear see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89240",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89240,src-219,successful,Polohi,,47.47865,36.25463,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
277,05.04.22,2022-04-05,4,5,2022,Ukraine,successful,"Status: successful; KYIV. April 5 (Interfax-Ukraine) - More than 3,800 people were evacuated through humanitarian corridors in Tuesday, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said. ""We have evacuated 3,846 people. A total of 2,216 people have come to Zaporizhzhya from Mariupol and Berdyansk by personal vehicles through humanitarian corridors. Out of that number, 1,496 people came from Mariupol and 720 from Polohi, Vasylivka, Berdyansk and Melitopol,"" Vereshchuk said on Telegram on Tuesday evening. route unclear see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89241",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89241,src-220,successful,Vasylivka,Vasylivka,47.44218,35.28213,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
278,05.04.22,2022-04-05,4,5,2022,Ukraine,successful,"Status: successful; KYIV. April 5 (Interfax-Ukraine) - More than 3,800 people were evacuated through humanitarian corridors in Tuesday, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said. ""We have evacuated 3,846 people. A total of 2,216 people have come to Zaporizhzhya from Mariupol and Berdyansk by personal vehicles through humanitarian corridors. Out of that number, 1,496 people came from Mariupol and 720 from Polohi, Vasylivka, Berdyansk and Melitopol,"" Vereshchuk said on Telegram on Tuesday evening. route unclear see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89242",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89242,src-221,successful,Melitopol,Melitopol,46.84735,35.38196,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
283,06.04.22,2022-04-06,4,6,2022,Ukraine,successful,"Status: successful; Eleven humanitarian corridors for evacuation of civilians from the cities of the Donetsk, Zaporizhzhya and Luhansk regions have been approved for Wednesday, April 6, Ukrainian Deputy Prime Minister and Minister for Reintegration of the Temporarily Occupied Territories Iryna Vereshchuk said. People can go from Mariupol, Donetsk region, and Enerhodar, Hulyaipole, and Melitopol, Zaporizhzhya region, to Zaporizhzhya on their own transport, and buses carrying humanitarian aid will leave Zaporizhzhya for Hulyaipole and Melitopol on Wednesday, she said on Telegram. People can go from Berdyansk and Tokmak, Zaporizhzhya region, to Zaporizhzhya on Wednesday on their own transport and by bus.  see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89238;;;; https://www.theguardian.com/world/live/2022/apr/06/russia-ukraine-war-latest-fresh-sanctions-loom-as-ukraine-says-more-than-4000-alleged-war-crimes-being-investigated-live?page=with:block-624d41478f0887d7b40d4bca&filterKeyEvents=false",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89238;;;; https://www.theguardian.com/world/live/2022/apr/06/russia-ukraine-war-latest-fresh-sanctions-loom-as-ukraine-says-more-than-4000-alleged-war-crimes-being-investigated-live?page=with:block-624d41478f0887d7b40d4bca&filterKeyEvents=false,src-139,successful,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
284,06.04.22,2022-04-06,4,6,2022,Ukraine,successful,"Status: successful; Eleven humanitarian corridors for evacuation of civilians from the cities of the Donetsk, Zaporizhzhya and Luhansk regions have been approved for Wednesday, April 6, Ukrainian Deputy Prime Minister and Minister for Reintegration of the Temporarily Occupied Territories Iryna Vereshchuk said. People can go from Mariupol, Donetsk region, and Enerhodar, Hulyaipole, and Melitopol, Zaporizhzhya region, to Zaporizhzhya on their own transport, and buses carrying humanitarian aid will leave Zaporizhzhya for Hulyaipole and Melitopol on Wednesday, she said on Telegram. People can go from Berdyansk and Tokmak, Zaporizhzhya region, to Zaporizhzhya on Wednesday on their own transport and by bus. possible rouete but unclear from source ; unclear success see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89239",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89239,src-142,successful,Enerhodar,Enerhodar,47.49048,34.66199,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
285,06.04.22,2022-04-06,4,6,2022,Ukraine,successful,"Status: successful; Eleven humanitarian corridors for evacuation of civilians from the cities of the Donetsk, Zaporizhzhya and Luhansk regions have been approved for Wednesday, April 6, Ukrainian Deputy Prime Minister and Minister for Reintegration of the Temporarily Occupied Territories Iryna Vereshchuk said. People can go from Mariupol, Donetsk region, and Enerhodar, Hulyaipole, and Melitopol, Zaporizhzhya region, to Zaporizhzhya on their own transport, and buses carrying humanitarian aid will leave Zaporizhzhya for Hulyaipole and Melitopol on Wednesday, she said on Telegram. People can go from Berdyansk and Tokmak, Zaporizhzhya region, to Zaporizhzhya on Wednesday on their own transport and by bus. possible rouete but unclear from source see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89240",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89240,src-67,successful,Hulyaipole,,47.66219,36.26464,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
286,06.04.22,2022-04-06,4,6,2022,Ukraine,successful,"Status: successful; KYIV. April 7 (Interfax-Ukraine) - A total of 4,892 people were evacuated on Wednesday, April 6, Ukrainian Deputy Prime Minister and Minister of Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said. ""A total of 3,686 people came from Mariupol and Berdyansk to Zaporizhzhya on their own transport and by bus. Of these people, 1,171 came from Mariupol and 2,515 came from the cities of Polohy, Vasylivka, Berdyansk, Melitopol and Hulyaipole,"" Vereshchuk said on Telegram. unclear route see source: https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89238",https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89238,src-68,successful,Polohy,Polohy,49.91463,30.10524,UA.13,13,Kiev,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
287,06.04.22,2022-04-06,4,6,2022,Ukraine,successful,"Status: successful; Eleven humanitarian corridors for evacuation of civilians from the cities of the Donetsk, Zaporizhzhya and Luhansk regions have been approved for Wednesday, April 6, Ukrainian Deputy Prime Minister and Minister for Reintegration of the Temporarily Occupied Territories Iryna Vereshchuk said. People can go from Mariupol, Donetsk region, and Enerhodar, Hulyaipole, and Melitopol, Zaporizhzhya region, to Zaporizhzhya on their own transport, and buses carrying humanitarian aid will leave Zaporizhzhya for Hulyaipole and Melitopol on Wednesday, she said on Telegram. People can go from Berdyansk and Tokmak, Zaporizhzhya region, to Zaporizhzhya on Wednesday on their own transport and by bus.  see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89241",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89241,src-69,successful,Melitopol,Melitopol,46.84735,35.38196,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
288,06.04.22,2022-04-06,4,6,2022,Ukraine,successful,"Status: successful; People can go from Mariupol, Donetsk region, and Enerhodar, Hulyaipole, and Melitopol, Zaporizhzhya region, to Zaporizhzhya on their own transport, and buses carrying humanitarian aid will leave Zaporizhzhya for Hulyaipole and Melitopol on Wednesday, she said on Telegram. People can go from Berdyansk and Tokmak, Zaporizhzhya region, to Zaporizhzhya on Wednesday on their own transport and by bus.  see source: https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89242",https://interfax.com/newsroom/top-stories/77848/?sphrase_id=89238 ;;;; https://interfax.com/newsroom/top-stories/77896/?sphrase_id=89242,src-70,successful,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
