id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
315724,UKR-2019-1-15101-16,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""OHCHR,2019-09-17,Report on the human rights situation in Ukraine from 16 May to 15 August 2019""",OHCHR,2019-09-17,Report on the human rights situation in Ukraine from 16 May to 15 August 2019,OHCHR,2,Troitske village,,Luhansk oblast,Popasna raion,48.52804,38.3747,POINT (38.3747 48.52804),199877,Ukraine,369,Europe,2,5,2019-05-16T00:00:00,2019-08-15T00:00:00,0,0,1,0,1,1,1,369,
315741,UKR-2018-1-15101-45,2018,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""OHCHR,2019-03-12,https://www.ohchr.org/EN/Countries/ENACARegion/Pages/UAReports.aspx""",OHCHR,2019-03-12,https://www.ohchr.org/EN/Countries/ENACARegion/Pages/UAReports.aspx,OHCHR,5,Donets Basin Area,,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,2,5,2018-01-01T00:00:00,2018-12-31T00:00:00,0,0,5,0,5,4,5,369,
315763,UKR-2018-1-15100-189.2,2018,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""OHCHR,2019-03-12,https://www.ohchr.org/EN/Countries/ENACARegion/Pages/UAReports.aspx""",OHCHR,2019-03-12,https://www.ohchr.org/EN/Countries/ENACARegion/Pages/UAReports.aspx,OHCHR,5,Donets Basin Area,,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,2,5,2018-01-01T00:00:00,2018-12-31T00:00:00,0,0,4,0,4,5,4,369,
315771,UKR-2019-1-15101-17,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""OHCHR,2019-06-13,Report on the human rights situation in Ukraine 16 February to 15 May 2019""",OHCHR,2019-06-13,Report on the human rights situation in Ukraine 16 February to 15 May 2019,OHCHR,2,Pervomaisk town,around Pervomaisk,Luhansk oblast,Pervomaisk City municipality,48.6333,38.5167,POINT (38.5167 48.6333),199878,Ukraine,369,Europe,2,5,2019-02-16T00:00:00,2019-05-15T00:00:00,0,0,1,0,1,1,1,369,
315773,UKR-2019-1-15100-120.1,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""ICG,2019-03-01,Ukraine  FEBRUARY 2019""",ICG,2019-03-01,Ukraine  FEBRUARY 2019,CrisisWatch,4,Donetsk oblast,,Donetsk oblast,,48.14,37.74,POINT (37.74 48.14),199156,Ukraine,369,Europe,2,4,2019-02-01T00:00:00,2019-02-28T00:00:00,1,0,0,0,1,1,0,369,
315781,UKR-2019-1-15101-20,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,2,"""Euromaidan Press,2019-10-05,Euromaidan Press"";""Interfax: Ukrainian General Newswire,2019-10-04,Ukrainian soldier killed amid 41 enemy attacks in Donbas in past 24 hours - JFO HQ""",Euromaidan Press;Interfax: Ukrainian General Newswire,2019-10-05;2019-10-04,Euromaidan Press;Ukrainian soldier killed amid 41 enemy attacks in Donbas in past 24 hours - JFO HQ,"JFO on Facebook, Euromaidan Press",4,Luhansk oblast,Luhansk Obl,Luhansk oblast,,48.92,39.02,POINT (39.02 48.92),199879,Ukraine,369,Europe,1,1,2019-10-03T00:00:00,2019-10-03T00:00:00,1,0,0,0,1,1,1,369,
315782,UKR-2019-1-15100-124,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Interfax: Ukrainian General Newswire,2019-10-05,One KIA, two WIA amid 32 enemy attacks in Donbas in past 24 hours - JFO HQ"";""Euromaidan Press,2019-10-06,-""",Interfax: Ukrainian General Newswire;Euromaidan Press,2019-10-05;2019-10-06,"One KIA, two WIA amid 32 enemy attacks in Donbas in past 24 hours - JFO HQ;-","JFO on Facebook, Euromaidan Press",2,Marinka town,"near Maryinka, Donetsk Obl",Donetsk oblast,Marinka raion,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,1,2019-10-04T00:00:00,2019-10-04T00:00:00,1,0,0,0,1,1,1,369,
315783,UKR-2019-1-15100-125,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Euromaidan Press,2019-10-08,-"";""Interfax: Ukrainian General Newswire,2019-10-07,One KIA, one WIA amid 26 enemy attacks in Donbas in past 24 hours - JFO HQ""",Euromaidan Press;Interfax: Ukrainian General Newswire,2019-10-08;2019-10-07,"-;One KIA, one WIA amid 26 enemy attacks in Donbas in past 24 hours - JFO HQ","JFO, Euromaidan Press",2,Krasnohorivka town,"near Krasnohorivka, Donetsk Obl",Donetsk oblast,Marinka raion,48.006667,37.512778,POINT (37.512778 48.006667),199156,Ukraine,369,Europe,1,1,2019-10-06T00:00:00,2019-10-06T00:00:00,1,0,0,0,1,1,1,369,
315784,UKR-2019-1-15100-126,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Interfax: Ukrainian General Newswire,2019-10-10,Ukrainian serviceman killed in Donbas on Oct 10 - JFO HQ""",Interfax: Ukrainian General Newswire,2019-10-10,Ukrainian serviceman killed in Donbas on Oct 10 - JFO HQ,JFO,5,Donets Basin Area,,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,1,2019-10-10T00:00:00,2019-10-10T00:00:00,1,0,0,0,1,1,0,369,
315785,UKR-2019-1-15100-127,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,4,"""Interfax: Ukrainian General Newswire,2019-10-15,Two KIA, one WIA in Donbas on Tuesday - JFO HQ"";""Euromaidan Press,2019-10-17,-"";""Euromaidan Press,2019-10-18,-"";""Euromaidan Press,2019-10-16,-""",Interfax: Ukrainian General Newswire;Euromaidan Press;Euromaidan Press;Euromaidan Press,2019-10-15;2019-10-17;2019-10-18;2019-10-16,"Two KIA, one WIA in Donbas on Tuesday - JFO HQ;-;-;-","JFO, Euromaidan Press",2,Avdiivka town,"near Avdiyivka, Donetsk Obl",Donetsk oblast,Avdiivka city municipality,48.145278,37.745,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2019-10-15T00:00:00,2019-10-15T00:00:00,3,0,0,0,3,3,3,369,
315786,UKR-2019-1-15100-128,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Interfax: Ukrainian General Newswire,2019-10-17,One serviceman killed, one injured in 30 enemy attacks in Donbas - JFO HQ""",Interfax: Ukrainian General Newswire,2019-10-17,"One serviceman killed, one injured in 30 enemy attacks in Donbas - JFO HQ",JFO,5,Donets Basin Area,,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,2,2019-10-16T00:00:00,2019-10-17T00:00:00,1,0,0,0,1,1,0,369,
315787,UKR-2019-1-15100-129,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Interfax: Ukrainian General Newswire,2019-10-23,One serviceman killed, three injured in 24 enemy attacks in Donbas - JFO press center"";""Euromaidan Press,2019-10-24,-""",Interfax: Ukrainian General Newswire;Euromaidan Press,2019-10-23;2019-10-24,"One serviceman killed, three injured in 24 enemy attacks in Donbas - JFO press center;-","JFO, Euromaidan Press",2,Krasnohorivka town,"near Krasnohorivka, Donetsk Obl",Donetsk oblast,Marinka raion,48.006667,37.512778,POINT (37.512778 48.006667),199156,Ukraine,369,Europe,1,1,2019-10-22T00:00:00,2019-10-22T00:00:00,1,0,0,0,1,1,1,369,
315789,UKR-2019-1-15100-130,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""World Service Wire,2019-10-31,DPR soldier killed in attack of Ukrainian military""",World Service Wire,2019-10-31,DPR soldier killed in attack of Ukrainian military,Donetsk News Agency,1,Lozovaya village,Lozovoye settlement on the outskirts of Donetsk,Donetsk oblast,Krasnyi Lyman City municipality,49.210278,37.594722,POINT (37.594722 49.210278),200596,Ukraine,369,Europe,1,1,2019-10-31T00:00:00,2019-10-31T00:00:00,0,1,0,0,1,1,1,369,
315790,UKR-2019-1-15101-18,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""World Service Wire,2019-11-01,Kiev troops shell LPR 12 times in past week, say militias""",World Service Wire,2019-11-01,"Kiev troops shell LPR 12 times in past week, say militias",head of the press service of the Lugansk People’s Republic (LPR) People’s Militia Yakov Osadchy,2,Frunze town,"settlements of Frunze, Zhelobok, Prishib, Logvinovo and Lozovoye",Luhansk oblast,Slovianoserbsk raion,48.671413,38.763354,POINT (38.763354 48.671413),199878,Ukraine,369,Europe,1,1,2019-11-01T00:00:00,2019-11-01T00:00:00,0,1,0,0,1,1,1,369,
315792,UKR-2019-1-15101-19,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""World Service Wire,2019-11-04,LPR militiaman killed in shelling by Ukrainian forces - militia""",World Service Wire,2019-11-04,LPR militiaman killed in shelling by Ukrainian forces - militia,LPR militia’s press service,4,Luhansk oblast,,Luhansk oblast,,48.92,39.02,POINT (39.02 48.92),199879,Ukraine,369,Europe,1,2,2019-11-02T00:00:00,2019-11-04T00:00:00,0,1,0,0,1,1,1,369,
315797,UKR-2019-1-15100-133,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Euromaidan Press,2019-11-01,-""",Euromaidan Press,2019-11-01,-,Euromaidan Press,2,Nadezhdynka village,"near the village of Nadezhdynka, Donetsk Oblast",Donetsk oblast,Pokrovsk raion,48.146065,37.000601,POINT (37.000601 48.146065),199155,Ukraine,369,Europe,1,1,2019-10-29T00:00:00,2019-10-29T00:00:00,1,0,0,0,1,1,1,369,
315807,UKR-2019-1-15100-135,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Euromaidan Press,2019-10-25,-""",Euromaidan Press,2019-10-25,-,Euromaidan Press,2,Svitlodarsk town,"near Svitlodarsk Bulge, Donetsk Obl",Donetsk oblast,Artemivsk raion,48.435297,38.220482,POINT (38.220482 48.435297),199157,Ukraine,369,Europe,1,1,2019-10-23T00:00:00,2019-10-23T00:00:00,1,0,0,0,1,1,1,369,
315824,UKR-2019-1-15100-136,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Euromaidan Press,2019-11-08,-""",Euromaidan Press,2019-11-08,-,Euromaidan Press,5,Donets Basin Area,,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,1,2019-10-08T00:00:00,2019-10-08T00:00:00,1,0,0,0,1,1,0,369,
315831,UKR-2019-1-15100-137,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Euromaidan Press,2019-09-29,-""",Euromaidan Press,2019-09-29,-,Euromaidan Press,2,Pisky village,"near Pisky, Donetsk Oblt",Donetsk oblast,Yasynuvata raion,48.06693,37.66642,POINT (37.66642 48.06693),199156,Ukraine,369,Europe,1,1,2019-09-11T00:00:00,2019-09-11T00:00:00,1,0,0,0,1,1,1,369,
315879,UKR-2019-1-15100-138,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Euromaidan Press,2019-10-29,-""",Euromaidan Press,2019-10-29,-,Euromaidan Press,1,Svitlodarsk town,Svitlodarsk Bulge,Donetsk oblast,Artemivsk raion,48.435297,38.220482,POINT (38.220482 48.435297),199157,Ukraine,369,Europe,1,1,2019-09-27T00:00:00,2019-09-27T00:00:00,1,0,0,0,1,1,1,369,
315880,UKR-2019-1-15100-139,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Euromaidan Press,2019-09-14,-"";""Euromaidan Press,2019-09-13,-""",Euromaidan Press;Euromaidan Press,2019-09-14;2019-09-13,-;-,Euromaidan Press,2,Pavlopil village,"near Pavlopil, Donetsk Obl",Donetsk oblast,Telmanove raion,47.261586,37.784176,POINT (37.784176 47.261586),197716,Ukraine,369,Europe,1,1,2019-09-11T00:00:00,2019-09-11T00:00:00,2,0,0,0,2,2,2,369,
315882,UKR-2019-1-15100-140,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Euromaidan Press,2019-09-05,-""",Euromaidan Press,2019-09-05,-,Euromaidan Press,5,Donets Basin Area,war zone,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,1,2019-09-03T00:00:00,2019-09-03T00:00:00,1,0,0,0,1,1,0,369,
324076,UKR-2019-1-15100-141,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Interfax: Ukrainian General Newswire,2019-11-07,One KIA, four WIA in Donbas in past 24 hours - JFO HQ""",Interfax: Ukrainian General Newswire,2019-11-07,"One KIA, four WIA in Donbas in past 24 hours - JFO HQ",press center of the Joint Forces Operation (JFO) reports,5,Donets Basin Area,Donbas,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,1,2019-11-07T00:00:00,2019-11-07T00:00:00,1,0,0,0,1,1,0,369,
324083,UKR-2019-1-15100-142,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""BBC Monitoring European,2019-11-08,Ukraine: Donetsk rebels say three militants killed""",BBC Monitoring European,2019-11-08,Ukraine: Donetsk rebels say three militants killed,DPR's representative on the Joint Control and Coordination Centre for the Ceasefire (JCCC).,4,Donetsk oblast,"Donetsk: Trudivska mine settlement, Donetsk airport, the 6/7 mine settlement, the town of Yasynuvata, and the villages of Oleksandrivka, Spartak, Domomitne, Mykhaylivka, Petrivske, Ukrayinske, Kulykove, Leninske (renamed Pivdenne by Kyiv), Kominternove (Pikuzy), and Sakhanka.",Donetsk oblast,,48.14,37.74,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,2,2019-11-07T00:00:00,2019-11-08T00:00:00,0,3,0,0,3,3,3,369,
324101,UKR-2019-1-15100-143,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Interfax: Ukrainian General Newswire,2019-11-15,One Ukrainian soldier killed amid 15 enemy attacks in Donbas in past 24 hours - JFO HQ""",Interfax: Ukrainian General Newswire,2019-11-15,One Ukrainian soldier killed amid 15 enemy attacks in Donbas in past 24 hours - JFO HQ,JFO,5,Donets Basin Area,"Donbas: town of Krasnohorivka, and the villages of Kamianka, Pisky, Novomykhailivka, Shyrokyne, Hnutove, Zholobok, Novoluhanske, Luhanske, Mayorske, Novotoshkivske, and Orikhove",,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,2,2019-11-14T00:00:00,2019-11-15T00:00:00,1,0,0,0,1,1,0,369,
324408,UKR-2019-1-15100-144,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Interfax: Ukrainian General Newswire,2019-11-19,Ambassadors of Europe, U.S. express condolences over death of commander of 128th Armed Forces brigade wounded in Donbas"";""Euromaidan Press,2019-12-17,#WarinUkraine""",Interfax: Ukrainian General Newswire;Euromaidan Press,2019-11-19;2019-12-17,"Ambassadors of Europe, U.S. express condolences over death of commander of 128th Armed Forces brigade wounded in Donbas;#WarinUkraine","ambassadors of France, Germany, Great Britain, and the United States",2,Novotroitske town,near Novotroyitske,Donetsk oblast,Volnovakha raion,47.717091,37.573761,POINT (37.573761 47.717091),198436,Ukraine,369,Europe,1,1,2019-11-12T00:00:00,2019-11-12T00:00:00,2,0,0,0,2,2,2,369,
324409,UKR-2019-1-15101-21,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,1,"""Interfax: Ukrainian General Newswire,2019-11-29,One Ukrainian soldier killed in Donbas amid 4 enemy attacks since early morning - JFO HQ""",Interfax: Ukrainian General Newswire,2019-11-29,One Ukrainian soldier killed in Donbas amid 4 enemy attacks since early morning - JFO HQ,JFO,2,Krymskie village,near Krymske,Luhansk oblast,Slovianoserbsk raion,48.75,38.8,POINT (38.8 48.75),199878,Ukraine,369,Europe,1,2,2019-11-28T00:00:00,2019-11-29T00:00:00,1,0,0,0,1,1,1,369,
324410,UKR-2019-1-15100-145,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""World Service Wire,2019-12-01,Two DPR servicemen killed, one wounded in sniper fire from Ukrainian side"";""Euromaidan Press,2019-11-30,#WarinUkraine""",World Service Wire;Euromaidan Press,2019-12-01;2019-11-30,"Two DPR servicemen killed, one wounded in sniper fire from Ukrainian side;#WarinUkraine"," DPR’s defense ministry,",2,Marinka town,"near Maryinka, Donetsk Obl",Donetsk oblast,Marinka raion,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,2,2019-11-29T00:00:00,2019-11-30T00:00:00,1,2,0,0,3,3,3,369,
324417,UKR-2019-1-15100-146,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Interfax: Ukrainian General Newswire,2019-12-02,Zelensky presents condolences to families of killed security officers in Donbas, promises to achieve ceasefire"";""Donetsk News Agency,2019-12-04, DPR State Security Ministry: two Ukrainian security service colonels killed at contact line""",Interfax: Ukrainian General Newswire;Donetsk News Agency,2019-12-02;2019-12-04,"Zelensky presents condolences to families of killed security officers in Donbas, promises to achieve ceasefire; DPR State Security Ministry: two Ukrainian security service colonels killed at contact line","President of Ukraine, Donetsk News Agency",2,Starolaspa village,"outside Starolaspa, Mariupol direction.",Donetsk oblast,Telmanove raion,47.561111,37.982778,POINT (37.982778 47.561111),198436,Ukraine,369,Europe,1,1,2019-12-01T00:00:00,2019-12-01T00:00:00,2,0,0,0,2,2,2,369,
324457,UKR-2019-1-15101-22,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,3,"""Interfax: Ukrainian General Newswire,2019-12-10,Three servicemen killed by unknown explosive device in Donbas, enemy violates ceasefire seven times - JFO press center"";""Euromaidan Press,2019-12-10,#WarinUkraine"";""Euromaidan Press,2019-12-11,#WarinUkraine""",Interfax: Ukrainian General Newswire;Euromaidan Press;Euromaidan Press,2019-12-10;2019-12-10;2019-12-11,"Three servicemen killed by unknown explosive device in Donbas, enemy violates ceasefire seven times - JFO press center;#WarinUkraine;#WarinUkraine","JFO headquarters, Euromaidan Press
",2,Zolote town,"near Zolote, Luhansk Obl",Luhansk oblast,Popasna raion,48.683333,38.516667,POINT (38.516667 48.683333),199878,Ukraine,369,Europe,1,1,2019-12-09T00:00:00,2019-12-09T00:00:00,3,0,0,0,3,3,3,369,
324650,UKR-2019-1-15100-148,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Interfax: Ukrainian General Newswire,2019-12-18,Ukrainian serviceman killed due to enemy shelling attacks in Donbas in past 24 hours - JFO HQ"";""Euromaidan Press,2019-12-19,#WarinUkraine""",Interfax: Ukrainian General Newswire;Euromaidan Press,2019-12-18;2019-12-19,Ukrainian serviceman killed due to enemy shelling attacks in Donbas in past 24 hours - JFO HQ;#WarinUkraine,"JFO, Euromaidan Press
",2,Marinka town,"near Maryinka, Donetsk Obl",Donetsk oblast,Marinka raion,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,1,2019-12-17T00:00:00,2019-12-17T00:00:00,1,0,0,0,1,1,1,369,
324651,UKR-2019-1-15100-149,2019,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Interfax: Ukrainian General Newswire,2019-12-19,Ukrainian soldier wounded, civilian killed amid seven enemy attacks in Donbas - JFO HQ""",Interfax: Ukrainian General Newswire,2019-12-19,"Ukrainian soldier wounded, civilian killed amid seven enemy attacks in Donbas - JFO HQ",JFO,1,Marinka town,Maryinka residential area,Donetsk oblast,Marinka raion,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,1,2019-12-18T00:00:00,2019-12-18T00:00:00,0,0,1,0,1,1,1,369,
